No.,Social_acceptance,Comment
836,Yes,পরিমণি এত টাকা কি সিনেমা করে ইনকাম করেছে নাকি তার জে এটিএম আছে তা দিয়ে ইনকাম করেছে আসলে আমরা জারা সাধারণ মানুষ তারা জানি জে সিনেমার চাইতে তার নিছের ব্যাবসায় লাভ বেশি এটা সে করে
837,Yes,"সিতি কথা বলার আগে লাল পানি মারি আসছে, কি কইলো বুঝলাম না"
838,Yes,কি অবস্থা তুষারের?
839,Yes,"ডাঃ তুষার সাহেব আপনি ঠিক বলেছেন,নারী নিরা পদ নয়।আপনি ঢ়ে কোন কারো সাথে ডিবিটে আসবেন না। এক মাএ ইসলামি বিধানই পারেন নারী কে নিরা পদ দিতে।এই মহিলা বোট কেলাবের সদস্য, চিনতা করেন নারী কোথায় গেছে,মদ খোর নারী।আর পরি মনি একজন ব্যসসা এটা পানির মত সছছো।"
840,Yes,হেলেনা জাহাংগীর আপনি বেনজির এবং হাসিনাকে তেল মারলেন কিন্ত আপনি কি এক জন মদ বিক্রেতা বোট ক্লাবে বসে অবৈধ বিদেশী বা দেশী মদ সরবরাহ কারী আই জি পি চেয়ারম্যান মদ সরবরাহ কারী
841,Yes,"এত বড় মাপের মানুষের সাথে আপনি এই হেলেনার এ আনলেন, এটা ঠিক করলেন না জয় ভাই, বিষয়টা একেবারে সস্তা হয়ে গেল,"
842,No,"হেলেনা জাহাঙ্গীর এর লাক অফ এডুকেশন, লাক অফ নলেজ। দুটারই অভাব।"
843,Yes,কার সাথে কাকে আনলো? কোথায় তুষার স্যার আর কোথাকার কোন বালের আগা ?
844,Yes,"এলিট শ্রেনির এলিয়ন এই মহিলা।এই মহিলা নাসিরকে এমন ভাবে সাপোট করছে, যেন তার সাথে নাসিরের অবোইধো সম্পর্ক অাছে।"
845,No,হেলেনা জাহাঙ্গীর এরকম বেয়াদব দের কেন ডাকা হয়??
846,No,"নুর সাহেব যখন কথা বলেছেন তখন কথা শেষ হচ্ছিলো না,আর মাঝে কোন কোশ্চেনও ছিলো না।
আর হেলেন যখন কথা বলছেন তখন খালি কোশ্চেন আর কোশ্চেন।।।"
847,No,লন্ডন থেকে “মালেক” ভাই কে আনেন হেলেনার সংগে কথা বলার জন্য।
848,Yes,অনেক লোকই পরিমনির দালালি করে কথা বলে।
849,Yes,"সুন্দর এই ছবিটি নিয়ে কিছু নেগেটিভ মন্তব্য হয়েছে শুনে মন খারাপ হয়েছিল। প্রায় এক মাস পর, কৌতুহল বশত, নেগেটিভ কিছু খুঁজে দেখতে চাইলাম। কিছুই তো পেলাম না, মন ভাল হয়ে গেল।"
850,Yes,উচিৎ কথা বললে মানুষ মানুষকে মুহূর্তের মধ্যে অমানুষ বানিয়ে ফেলেন!আরে ভাই যেটা নেই সেটা নিয়ে ভাবনার সময় নেই। শুধু বলবো ফিরে আসো অন্ধকার থেকে।আমিন।
