No.,Social_acceptance,Comment
1278,Yes,খেলা প্রেমিকদের পাশে চাই
1279,Yes,ধন্যবাদ।বড় মনের পরিচয় দেবার জন্য।
1280,Yes,ভবিষ্যতে এমন আচরণ করলে আর ক্ষমা করব না।
1281,No,আরে মিয়া ভালো করছেন এই দরনের আম্পায়ারদের জুতা পেটা করা দরকার
1282,Yes,আপনি সঠিক কাজ করেছেন।
1283,No,আমিও তোমার মত লাথি মারতে চাই৷ অন্যায় কারীর বিচি বরাবর৷
1284,Yes,সাকিব তোমার কোন ভুল নেই
1285,Yes,মন যা চায় তা করতে যাওয়ার আগে ভাল খারাপ বিবেচনা করার পর সিদ্ধান্ত নেয়ার নামই হল জবাবদিহিতা
1286,No,আহো ভাতিজা আহো খেলা তো খুলনার সাথে
1287,No,তোমাকে নিয়ে ট্রল করা পাবলিক গুলোর হয়তো এখন হোগা জ্বলতেছে
1288,Yes,অভিনন্দন ইনশাআল্লাহ ফাইনাল আমরাই জিতবো
1289,Yes,এমন অধিনায়ক প্রতিটি দলে দলে দরকার।
1290,Yes,ইনশাআল্লাহ শেষ হাসিও আমাদের হবে
1291,No,"ষ্যাড় মিথুন, আপনি আশলেই মিথুনরাশির একজন মানুষ"
1292,Yes,হাসিটা দারুণ
1293,Yes,ফাইনাল বালো খেলবেন
1294,Yes,তোমাকে নিয়ে যারা ট্রল করে ফাইনাল টা নিয়ে তাদের উপযুক্ত জবাব দিয়ে দাও।
1295,Yes,কি অবস্থা ক্যাপ্টেন?
1296,No,"জনাব মিঠুন আপনি জানেন আপনাকে দেশের মানুষ কতটা পছন্দ করে,কেউ বলে আপনাকে লর্ড, কেউ কিংবদন্তি, কেউ আবার ষাঁর,কেউ বাংলার ডন ব্যাডম্যান,অার আমি বলি কাঁধভাজ্ঞা মহামারি ডাব্বা মিঠুন"
1297,Yes,আমাগো ক্যাপ্টেনের সিগনেচার হাসি
1298,No,ষার ডন এবিডি রিকি মিঠুন টেন্ডুলকার
1299,No,বিদেশের মাঠিতে খেলতে গেলে ডাব মারো বেশিরভাগ সময়।।তুমি দেশের জন্য না খেলে।বাংলাদেশে বসে কোনো কাজ করো সেটা কাজে লাগবে।।
1300,No,"ভাই খেলা টা ছেড়ে দেন, আপনার জন্য না। অনেক হয়েছে"
1301,Yes,এটা আপনার সেরা ফটো
1302,Yes,স্যার আগামী ম্যাচটা একটু দেখবেন আরকি...!
1303,No,স্যার মিরপুরে কি গরম বেশি এত তাড়াতাড়ি মাঠ ছেড়ে চলে আসেন কেন....?
1304,No,"অই হালা তুই বাল নি খেলস,,বোডে তোর চাচা খালু আছে"
1305,No,নামে কমমানেও কমভস মিথুন আলি - মাদার অফ ক্রিকেট
1306,No,"ভাই তুমি কোন ফরমেটে ভালো খেলো শুনি? ব্যাটিং টাই পারোনা করতে তাইলে ব্যাট হাতে ছবি দেওয়ার কি মূল্য? ভাই সরকারের টাকায় চলো, দেশের জন্যে কিছু করো। তোমার বেতন তো আমরা পাইনা যে গিয়ে খেলে দিবো। নাম কামিয়ে বিয়ে , বাড়ি গাড়ি করার চেয়ে দেশের জন্যে লড়াই করো।"
