No.,Social_acceptance,Comment
731,No,পোস্ট দেখার চেয়ে কমেন্ট পরলে আরো অনেক মজা হয়
732,No,ধরো তেমারে কেউ করলো আর ছারলো নাহ তখন?
733,No,"প্রেমের গভীরতা অনেক,, ,পড়লে সহজে উঠা যায় না"
734,No,"সারারাত উঠাই নাই,,তাও এখন পাশে নাই"
735,No,ভালো কথা তো এটা
736,No,আবার কাকে ডিভোর্স দিয়ে টাকা হাতানোর ধান্দা করছো মাহি
737,No,এত ইচ্ছা কেন?
738,No,হো আমার ওও পড়তে ইচ্ছা করে
739,No,শুভেচ্ছা ও অভিনন্দন ভাবি!
740,No,আমিও তোমার প্রেমে পরলাম আর উঠলাম না
741,No,কমেন্ট দেখত আসছিলাম কমেন্ট দেখা শেষ চলে যাচ্ছি
742,No,আমাদের গাজীপুরের ভাবি হতে যাচ্ছে
743,No,এগুলা ঠিক না ছি ছি ছি সরম নাই
744,No,এক কাপ চায়ে আমি তোমাকে চাই
745,No,এগুলা ঠিক না
746,No,নতুন আগমন পুরাতন গমন
747,No,"আমি ১২ ভাতারি মাইয়া,বুইরা জামাইর লগে আমায় বাবায় দিসে হাংগা,"
748,No,পাম দিওনা পাম দিওনা
749,No,আমার মনেহয় এই লোকটার অনেক টাকা আছে !
750,No,জীবিত মানুষের শোক পালন অনেক কঠিন
751,No,আবার বলাম মাহি ভালো হয়ে যাও
752,No,সেলিবেটি অকলের খাইছলত
753,No,আহা স্টাটাস
754,No,ম্যাকাপ ছাড়া একটা পিক আপলোড কর বোইন!তার পর দেখি ফ্যান ফ্লোয়ারা কি ভাবে নেয়!স্বর্গে না নরকে পরে দেখা যাবে!
755,No,"আমার খারাপ কমেন্ট গুলো আজ প্রয়োগ করার কথা ছিল,বাই দা ওয়ে, কে জানি নকল করে আগেই দিয়ে দিয়েছে।তোরা পারসও।মাসুদ ভালো হয়ে যাও"
756,No,খুব খেলতে ইচ্ছে করছে মনে হয়
757,No,আলাদা হয়ে যাবার পর এসব পোস্ট মানায় না।। এসব না করে নিজের কাজে মন দেন আপা
758,No,নিউজ টা একটু পরেই হবে।মাহি আবার আগের স্বামীকে ফিরে পেতে চায়।
759,No,বুঝলাম না তোমরা হা হা কেন দেও?
760,No,"নির্ঝরকে, জানি, যতটুকু ভালোবাসা যায় অমৃতসুধায়তার থেকেও যেন বেশি ভালোবেসেছি অমিমায়াবী মনের চেতনার যত গভীরে যওয়া যায়যেন তারও অধিক গিয়েছি আমি।সন্ধা প্রদীপ জেলে ধ্যানমগ্ন থকি নিরবধিতুষার আর অগ্নি জপি আমি অবধিঈশ্বর জানে নির্ঝর সত্যপ্রানে তোমায় কতখানি চাইতোমার জন্য কত শ্রাবণ ঝরাতে পারি এ দুচোখে!নির্ঝর যদি পাশে থাকো হাতে হাত ধরে আজওনিশ্চিত জেনে রাখ পাড়ি দিব সাত সমুদ্র আরতের নদী দুজন মিলে।"
